filename,flower_type,features
3633690662_6a2fd10f6d_c.jpg,dandelion,[114 129  26 ...  45  74  26]
36344409880_0ea5f1fd1e_c.jpg,dandelion,[176 153  63 ... 189 183   6]
3637568909_9101cc1f72_c.jpg,dandelion,[ 89 117  73 ... 105  94  35]
3638021550_c3b02ab595_c.jpg,dandelion,[58 63 54 ... 33 29 24]
36557949054_3c67b7bdaa_c.jpg,dandelion,[ 0  0 28 ... 13 13 41]
3675761531_250d409b80_c.jpg,dandelion,[32 31 27 ... 25 53 31]
36995702780_958f1aa378_c.jpg,dandelion,[46 47 65 ... 35 31  2]
37026906844_8316a52b90_c.jpg,dandelion,[37 59 31 ...  1 19 41]
37059925752_1157b975e4_c.jpg,dandelion,[0 0 0 ... 0 0 0]
37078112740_552580f3e0_c.jpg,dandelion,[0 0 0 ... 0 0 0]
3708945488_ffd075da38_c.jpg,dandelion,[163 179  72 ... 134 134  73]
37129073762_4ff9c2f700_c.jpg,dandelion,[180 173 121 ... 178 177 147]
3716670019_07e5d1e828_c.jpg,dandelion,[10 31  4 ... 11 27  3]
37180335604_05a0f3b1c2_c.jpg,dandelion,[7 3 4 ... 7 3 4]
3722917125_76774d74e1_c.jpg,dandelion,[79 84 58 ... 42 42 13]
37289267765_ce9f033ce4_c.jpg,dandelion,[64 73 16 ... 39 62  8]
3758331905_a3ab774065_c.jpg,dandelion,[17 31 18 ... 16 27 10]
37607568005_9f0e0c6c60_c.jpg,dandelion,[186 213 220 ...  25  92 104]
37779419284_65f30d64f7_c.jpg,dandelion,[145  77  35 ... 188 141  92]
37861130684_c7176720b8_c.jpg,dandelion,[21 15 14 ... 43 47 14]
380504211_cdfb0f8c0d_c.jpg,dandelion,[ 34  62   8 ... 167 185 114]
3823142577_dd5acd5ac6_c.jpg,dandelion,[115  93  62 ...  63  77  38]
38497467072_4ebcab3e2c_c.jpg,dandelion,[ 87 100 117 ...  60  61  63]
3868771423_cc940e87f3_c.jpg,dandelion,[ 85 109  66 ...  15  34  15]
3916616267_a78b4f1127_c.jpg,dandelion,[4 6 3 ... 5 5 5]
3933757892_b9b80fa626_c.jpg,dandelion,[72 87 57 ... 24 33 12]
3941130747_0a3bb72144_c.jpg,dandelion,[18 19 14 ... 56 65 38]
39629761884_4df1734b0c_c.jpg,dandelion,[0 0 0 ... 0 0 0]
39765722800_23e0b8765f_c.jpg,dandelion,[ 86 122 174 ...  73 113 165]
39789999760_40a87bcfe7_c.jpg,dandelion,[11 23 13 ... 18 36  9]
39795883800_dd15c8144f_c.jpg,dandelion,[4 4 4 ... 4 4 6]
39795889240_8da4f93d67_c.jpg,dandelion,[ 26  50   0 ... 167 164 174]
39835216610_121086fed8_c.jpg,dandelion,[0 0 0 ... 0 0 0]
39872674970_5cf1b5be9b_c.jpg,dandelion,[ 47  54  58 ... 103 117  92]
39875717094_e28bf46f12_c.jpg,dandelion,[ 16 155 254 ...  90 131   2]
40002821054_90e6e7cb97_c.jpg,dandelion,[102 100 101 ...  97  96  94]
40047300000_229686898d_c.jpg,dandelion,[16 32  3 ... 16 30  4]
401831496_d0ae709130_c.jpg,dandelion,[57 86 24 ... 57 85 27]
40254157260_112c1f227b_c.jpg,dandelion,[ 4  6  3 ... 67 69 29]
40256081084_4d3c2d6594_c.jpg,dandelion,[27 27 27 ...  7  7  7]
40376996111_fb90325470_c.jpg,dandelion,[109 129 197 ... 105 112  32]
4041108600_295e1f4464_c.jpg,dandelion,[31 40 22 ... 17 36  7]
40428608440_64f0ee9f26_c.jpg,dandelion,[13 14  9 ... 68 77 39]
40514737622_b3ab1ecf35_c.jpg,dandelion,[ 62  83  15 ... 179 156 110]
40566092160_be1a7d166c_c.jpg,dandelion,[52 52 52 ... 80 80 80]
40621969600_a5ebf597ff_c.jpg,dandelion,[8 8 8 ... 5 5 5]
40711956705_97a8000a82_c.jpg,dandelion,[ 44 110 197 ...  68 128 214]
40715261485_9beafd65e9_c.jpg,dandelion,[187 170 145 ...   2   2   2]
40796926513_dfe9a80984_c.jpg,dandelion,[191 187 152 ... 104 117  75]
4084804475_4b483ee2fb_c.jpg,dandelion,[40 43 25 ... 21 37  8]
40861039243_57e38916b0_c.jpg,dandelion,[ 75 130 232 ... 155 153  59]
40879701105_7fb5922baf_c.jpg,dandelion,[48 80 13 ... 91 94 56]
40887179500_81cdf7d8f7_c.jpg,dandelion,[  3   4   6 ... 100  82  71]
40892794494_f2e1a4a5c8_c.jpg,dandelion,[172 195 226 ... 196 177  85]
40985523145_98fa9d35f4_c.jpg,dandelion,[ 34  20   7 ... 196 159 136]
41000960525_ca8c43d27b_c.jpg,dandelion,[151 168  12 ... 206  91   9]
41016453784_08337bb07b_c.jpg,dandelion,[ 2  2  4 ... 43 40 51]
4104132166_0f57658700_c.jpg,dandelion,[113 113  90 ...  71  69  52]
41081623614_057b6aa21a_c.jpg,dandelion,[164 157  76 ... 176 174 113]
411151535_513e8f3584_c.jpg,dandelion,[ 97 113  45 ... 144 111 143]
41158066032_bf5c4622a8_c.jpg,dandelion,[ 7  7  9 ... 39 40 16]
41162409165_e33ff74d1f_c.jpg,dandelion,[ 74 123  32 ...  56 117   3]
41187598785_903300704b_c.jpg,dandelion,[27 62  0 ... 29 27  1]
41211635414_74534804d1_c.jpg,dandelion,[13 30 37 ... 12 16 27]
41213100135_6a4570d714_c.jpg,dandelion,[126 107  93 ...   3   3   5]
41255456335_0aa57e2b40_c.jpg,dandelion,[ 99 122  55 ...  47  76  30]
41275261062_d677f327a9_c.jpg,dandelion,[65 83 70 ...  2  9 19]
41285170454_17fe7f563e_c.jpg,dandelion,[ 6  9  2 ... 25 15  6]
41295674665_e770eccd13_c.jpg,dandelion,[143 166 122 ...  96 124  73]
41302400594_27ba8427fd_c.jpg,dandelion,[  7   2   4 ...  75 116  48]
41358383895_41f7e0d8b3_c.jpg,dandelion,[ 28  63  14 ...  37 109  19]
41372976545_1077d313bd_c.jpg,dandelion,[23 23 25 ... 26 26 28]
41490421724_470a8df02b_c.jpg,dandelion,[22 28 18 ... 17 19 15]
41513834025_daabd5e84a_c.jpg,dandelion,[26 42 41 ... 82 88 79]
41534955965_025cd85a73_c.jpg,dandelion,[39 39 39 ...  0  0  0]
41563218892_3f278edeba_c.jpg,dandelion,[163 168 171 ...  89  93  97]
41603641521_bddca1ee7a_c.jpg,dandelion,[0 0 0 ... 0 0 0]
41697632495_3f2b025231_c.jpg,dandelion,[22 37 34 ... 39 48 43]
41742410392_ddc884651a_c.jpg,dandelion,[209 208 203 ... 116 120 129]
4175160149_5bd20e6d8e_c.jpg,dandelion,[24 38 18 ... 18 19 14]
4179187727_6f8ef48318_c.jpg,dandelion,[235 235 237 ...  49  75   2]
41823415195_ba3bced9e8_c.jpg,dandelion,[177 183 173 ... 182 186 159]
41908336492_275d4f8cd6_c.jpg,dandelion,[208 184 156 ...   7   7   7]
41920314_292140c24b_c.jpg,dandelion,[103 103  72 ...  41  54   6]
41935126584_a846204a86_c.jpg,dandelion,[55 86 11 ... 58 83  9]
41997407411_f0b442e799_c.jpg,dandelion,[20 23 10 ... 81 81 94]
42010026582_d000ce7237_c.jpg,dandelion,[122 124 145 ... 109 107 120]
42076678191_87f5abdd1f_c.jpg,dandelion,[226 240 253 ...  19  37   9]
42147011272_fc10e57be5_c.jpg,dandelion,[ 75 101  27 ... 157 162 144]
42147011602_57bb024b1a_c.jpg,dandelion,[116 140  46 ...  74  99  15]
42425724755_9c9be2acab_c.jpg,dandelion,[255 253 250 ... 255 254 249]
42696174931_de95ee2698_c.jpg,dandelion,[255 253 162 ... 255 255 251]
42820409851_2ee979930e_c.jpg,dandelion,[66 70 25 ... 93 50 24]
4283750417_ed714e8ffc_c.jpg,dandelion,[25 23 11 ... 31 32 26]
43295100262_d480464b51_c.jpg,dandelion,[185 174 134 ... 107 129 137]
43380969334_d44475c233_c.jpg,dandelion,[  3   5   3 ... 135 136 130]
43445638590_1a5f055eed_c.jpg,dandelion,[ 7 12  6 ... 11 13  8]
43506596390_675bcdc0fb_c.jpg,dandelion,[34 36 49 ... 20 20 30]
43552935381_47c6a7ef5f_c.jpg,dandelion,[16 14 15 ... 20 22 17]
4373010920_240d8251eb_c.jpg,dandelion,[29 51 15 ... 41 55 20]
43836195440_8a0de088e6_c.jpg,dandelion,[ 0  0  0 ... 27 27 27]
439871253_58e3f6b6a3_c.jpg,dandelion,[34 44 21 ...  8  9  1]
439871255_0fdb62eaf3_c.jpg,dandelion,[15 21  7 ...  2  4  3]
441607053_00550f737f_c.jpg,dandelion,[210 188   4 ...  94 117  41]
44459119981_301ba26ed4_c.jpg,dandelion,[ 62  73  33 ... 216 200 124]
4452319051_7f85a78678_c.jpg,dandelion,[106  87  55 ...  45  32  29]
4457123916_3b016c388f_c.jpg,dandelion,[88 83 77 ... 90 80 78]
44767069195_9f16fb57e8_c.jpg,dandelion,[74 80 76 ... 56 91  1]
4482149518_8f26bae112_c.jpg,dandelion,[ 61 141  18 ...  44  84  13]
44849773362_d6627b73ee_c.jpg,dandelion,[ 70 151 233 ... 108 176 249]
4491301269_e24f7b3e0b_c.jpg,dandelion,[ 52 104  73 ...  24  48  21]
4491314947_e8823f05c3_c.jpg,dandelion,[ 96 125 136 ...  46  70  59]
4491950724_a598a841e7_c.jpg,dandelion,[ 59 106  33 ...  69  96  46]
4494589133_e76bfaa216_c.jpg,dandelion,[239 223 168 ...  32  36   0]
4495449165_2918868394_c.jpg,dandelion,[ 8 27 42 ...  6 22 37]
4496277750_8c34256e28_c.jpg,dandelion,[175 176 180 ...  62  86  51]
44994157514_094a032c80_c.jpg,dandelion,[ 73 129   0 ...  77 124  20]
4510332643_1f45c493c0_c.jpg,dandelion,[ 66  64  41 ... 135 125 120]
4520571897_33b0b75397_c.jpg,dandelion,[24 24  2 ... 38 60 13]
4523402373_cf6411309b_c.jpg,dandelion,[95 99  5 ... 34 50  6]
4524823176_d11c184f0c_c.jpg,dandelion,[ 2 12  4 ... 25 47  4]
452648593_233a235856_c.jpg,dandelion,[43 46 32 ...  6  6  5]
4534962658_67bf0b66f3_c.jpg,dandelion,[15 27 15 ...  8 12  0]
4541771357_1dd8387f68_c.jpg,dandelion,[57 83 50 ... 94 86 93]
4541779625_fbc443a456_c.jpg,dandelion,[ 98 100  93 ...  73  67  71]
4545021876_3c749a2d90_c.jpg,dandelion,[ 9 10  4 ... 31 36 25]
4545598967_dc4a246ce9_c.jpg,dandelion,[26 47 16 ... 70 84 54]
4547751914_753e362113_c.jpg,dandelion,[ 93 169 107 ...  60 137  89]
4548256363_7a02ebb657_c.jpg,dandelion,[ 8  0  0 ... 47 45 22]
4548257927_20ccf34497_c.jpg,dandelion,[  0   3   2 ...  74 105 135]
4548646891_271ed70a7f_c.jpg,dandelion,[87 64 23 ... 31 30 18]
4548894832_912a223a59_c.jpg,dandelion,[23 34 21 ... 33 51 22]
4553167082_5588f9afdc_c.jpg,dandelion,[105  93  75 ...  73  99  64]
4553170042_fd0819e9e1_c.jpg,dandelion,[26 27 23 ... 31 33 28]
4554071116_4d51aeee6f_c.jpg,dandelion,[ 9 30  3 ... 31 75 36]
4557758786_11a8bd64f7_c.jpg,dandelion,[180 156   2 ...  81  81  10]
4559686615_36d22d63c7_c.jpg,dandelion,[23 40  8 ... 80 93 84]
4560915264_1129bb0ea4_c.jpg,dandelion,[ 95 104  47 ... 174 146   1]
4565894071_23f04c0cc6_c.jpg,dandelion,[164 166 157 ... 105 111  50]
4567675999_a34425908e_c.jpg,dandelion,[140 171  93 ... 110 121  60]
4571810167_d4a3f7e3de_c.jpg,dandelion,[ 67  78  70 ... 126 134 133]
4573960851_fb201b3abe_c.jpg,dandelion,[116 156 207 ...  35  35  13]
4576108179_6a7f0df684_c.jpg,dandelion,[38 51 25 ... 76 97 56]
4581969902_a13b0a7855_c.jpg,dandelion,[0 0 0 ... 0 0 0]
4585012950_bcf6903360_c.jpg,dandelion,[10 10 10 ...  1  1  1]
4589138563_71cfbeb339_c.jpg,dandelion,[  0   0   0 ... 214 163  11]
4589542770_51f33da912_c.jpg,dandelion,[114 127  71 ...  86  99  45]
4589567789_5ec31478a0_c.jpg,dandelion,[208 208 208 ...  22  22  22]
4591881264_de9ec0c50d_c.jpg,dandelion,[132 140 215 ...  35  62  20]
4594172946_19cbd04363_c.jpg,dandelion,[15 20 13 ... 12 15  8]
45975878301_a18e01bb03_c.jpg,dandelion,[0 0 0 ... 0 0 0]
4601339641_7df7638cb7_c.jpg,dandelion,[110 131  21 ...  98 120  18]
4603244865_c704131407_c.jpg,dandelion,[24 37 83 ... 24 37 78]
4603245321_275eb29c41_c.jpg,dandelion,[ 33  49  83 ...  42  59 137]
4603858858_49800e1014_c.jpg,dandelion,[ 38  73 112 ...  42  72 122]
4609426200_7d135c7e60_c.jpg,dandelion,[11 20 12 ... 14 15 13]
4611154450_5ee6935cf3_c.jpg,dandelion,[ 94 114  17 ...  86 106  16]
4611162702_e1a5c38cd1_c.jpg,dandelion,[67 88  5 ... 83 99  5]
4612659581_cc5b13aa0b_c.jpg,dandelion,[ 62  75   4 ...  73 112   1]
4613233362_a9ce9d5a0f_c.jpg,dandelion,[ 83  83  85 ...  97 105  94]
46164383_bbfd5256c9_c.jpg,dandelion,[102 148  46 ...  14  37   2]
4624026677_326db205cc_c.jpg,dandelion,[ 19  35  32 ...  59 105  42]
4624208578_56aa475cc2_c.jpg,dandelion,[ 73  86  32 ... 170 191 126]
4624736138_8a1bbc4865_c.jpg,dandelion,[43 70 29 ...  1  8  1]
4625537923_4ec4f56e75_c.jpg,dandelion,[38 65 54 ... 22 52 38]
4628501647_67d367a6c7_c.jpg,dandelion,[108 111  76 ... 126 140 121]
4628830272_929d8ef430_c.jpg,dandelion,[28 19  4 ... 51 44 25]
4628931560_b620e381e2_c.jpg,dandelion,[ 13   8  14 ... 220 175 150]
4628947151_3b8b289410_c.jpg,dandelion,[141 147 158 ...  48  44   6]
4629103798_0946214a79_c.jpg,dandelion,[ 24  37  20 ...  72 105   0]
4629871063_437c46ccfe_c.jpg,dandelion,[223 232 241 ...  89  89  61]
4631632138_2a235de5fb_c.jpg,dandelion,[33 57 34 ... 23 47 14]
4632516247_1f215839df_c.jpg,dandelion,[ 67 102 138 ...  29  36  27]
4636567127_ac7d46c259_c.jpg,dandelion,[41 60 43 ... 18 33  9]
4637491289_5586f2e0db_c.jpg,dandelion,[23  9 24 ... 19  6 16]
4638995684_6c7831ee32_c.jpg,dandelion,[18 36 25 ... 17 36 14]
4643607824_03835ee543_c.jpg,dandelion,[ 29  16   6 ... 147 136 119]
4644650103_7d9962672e_c.jpg,dandelion,[39 34 20 ... 28 40 20]
464471792_f54fa4a7a2_c.jpg,dandelion,[1 1 0 ... 0 0 0]
4645007469_b96c493f49_c.jpg,dandelion,[29 33  7 ... 90 89 37]
4645059627_9c890a677c_c.jpg,dandelion,[26 26 18 ... 69 56 48]
46452351925_2c1b4c87c9_c.jpg,dandelion,[244 248 249 ... 243 246 244]
4649331131_5ba31f275c_c.jpg,dandelion,[ 58  69  26 ... 122 140  56]
4649912717_bd91f8ac79_c.jpg,dandelion,[2 4 1 ... 2 4 0]
4650919982_25d77cce44_c.jpg,dandelion,[ 70 107  40 ...  13  15  12]
4650991968_f72746636d_c.jpg,dandelion,[255 252 254 ... 255 253 253]
4653150051_3fec4f3aa2_c.jpg,dandelion,[4 2 3 ... 5 4 2]
4656886957_af709c7f85_c.jpg,dandelion,[45 83  0 ... 32 63  1]
4661335730_bac29bb672_c.jpg,dandelion,[ 94 110  48 ...  93  66  59]
4664076763_0bfc101462_c.jpg,dandelion,[55 85 35 ... 39 66 24]
46642784245_5fbb1e19a4_c.jpg,dandelion,[1 1 1 ... 1 1 1]
466445558_bb73590781_c.jpg,dandelion,[46 77 90 ... 34 49 17]
4665880023_f6a01000f5_c.jpg,dandelion,[133 197 255 ...  50  61  25]
4666160143_2818fbd97b_c.jpg,dandelion,[45 39 12 ... 90 71 12]
46662820224_02af8779f4_c.jpg,dandelion,[ 27  31  14 ...  97 105  49]
46681073434_5e20a41c9a_c.jpg,dandelion,[18 13  6 ... 88 69 57]
4668775428_1f9fd22b33_c.jpg,dandelion,[75 83 86 ... 39 41 36]
4669964365_7fa45344bc_c.jpg,dandelion,[18 31  3 ... 74 87 57]
4675168962_dea56824ac_c.jpg,dandelion,[42 24  6 ...  3  3  2]
46765348895_0b12ed5598_c.jpg,dandelion,[125 106  94 ... 203 196 168]
46817320365_89d1c3159f_c.jpg,dandelion,[ 97 149  19 ...  84 136  36]
4682526521_dde5bf3043_c.jpg,dandelion,[11 24 15 ... 24 47 29]
46847167165_7e705d1737_c.jpg,dandelion,[44 62 11 ... 19 32 16]
4685572565_98e755205b_c.jpg,dandelion,[41 51 24 ... 32 51 23]
4685663827_febbbd2387_c.jpg,dandelion,[ 76 111  31 ...  36  71   4]
46990912634_d3c71523b3_c.jpg,dandelion,[41 33 22 ... 68 52 36]
47009438364_866772f403_c.jpg,dandelion,[155 167 181 ... 144 157 173]
4709170860_8e81efd7ca_c.jpg,dandelion,[170 194 114 ... 192 203 120]
4715045798_94d2d5b4de_c.jpg,dandelion,[68 95 42 ... 20 62 22]
471685349_1ffcddd70b_c.jpg,dandelion,[  4  16   5 ... 176 136  30]
4730806619_32a3610bdb_c.jpg,dandelion,[157 131 141 ...  25  45  25]
4735688325_9fa8c382f6_c.jpg,dandelion,[87 84 75 ... 81 84 55]
47440566092_ec20c5a122_c.jpg,dandelion,[ 61  67  57 ...  83 123  92]
4754662208_c4f00d3179_c.jpg,dandelion,[22 48 16 ... 17 43 12]
4755051157_a8b6d0bdde_c.jpg,dandelion,[ 82 122  45 ...   2   2   3]
4756137539_f20d0ca518_c.jpg,dandelion,[12 57  3 ... 25 79  8]
476009713_a62e0f0b19_c.jpg,dandelion,[24 20  6 ... 31 43  8]
47686150122_7851941068_c.jpg,dandelion,[ 88 117  54 ...  77 111  13]
477103568_d660a68d79_c.jpg,dandelion,[27 21  6 ... 29 60  5]
4776638782_582ae4715a_c.jpg,dandelion,[186 200 213 ...  96  73  23]
47794082581_4059603049_c.jpg,dandelion,[ 5 36  1 ...  8 51  7]
478313144_61153a5fb0_c.jpg,dandelion,[239 240 250 ...  91 104  63]
4794838673_b9c5e7cb69_c.jpg,dandelion,[ 11  26   2 ... 147 165  81]
4809551911_2636453832_c.jpg,dandelion,[60 78 23 ... 95 94 65]
4812284203_8451f351ed_c.jpg,dandelion,[56 23  2 ... 84 47 11]
4816495374_153c178ce5_c.jpg,dandelion,[ 33  59  20 ... 106 103  48]
4833059097_0a60a35990_c.jpg,dandelion,[83 92 47 ... 56 96 52]
4834365577_1481fac836_c.jpg,dandelion,[117 106  97 ...  54  57  66]
4834971260_d979516b8f_c.jpg,dandelion,[61 62 67 ... 53 55 70]
4890589726_e87860b4b0_c.jpg,dandelion,[5 5 5 ... 1 1 1]
490904416_799753c112_c.jpg,dandelion,[ 82 122  31 ...  60  83  40]
4913858221_52abf3431a_c.jpg,dandelion,[19 44 13 ... 10 12  9]
495457182_ed53ddaed1_c.jpg,dandelion,[112 129 137 ...   9  18   8]
4965834765_49a0cb4374_c.jpg,dandelion,[38 56 11 ... 63 88 47]
4983736034_cf530e9e04_c.jpg,dandelion,[28 53 20 ... 51 75 40]
4989761456_ca18618190_c.jpg,dandelion,[ 7 13  3 ... 23 36  7]
5007268752_340d41a9a9_c.jpg,dandelion,[4 4 4 ... 5 5 5]
505112282_0f537ffa42_c.jpg,dandelion,[24 60 35 ... 12 44  5]
505113052_eb11200934_c.jpg,dandelion,[46 98 45 ... 17 62 20]
505115726_9c0bbda883_c.jpg,dandelion,[51 58 21 ... 73 99 37]
50618093_1c27f827fc_c.jpg,dandelion,[24 42 56 ... 35 52  8]
5089957271_da8032bb8b_c.jpg,dandelion,[ 15  42   1 ...  95 101   3]
5096689570_0f0486c1cd_c.jpg,dandelion,[155 162  29 ...  79 113  20]
5105834622_f923a7e015_c.jpg,dandelion,[ 85 120  40 ...  67 100  31]
511083115_541cbbe395_c.jpg,dandelion,[ 98 138  75 ...  15  32   8]
5124344938_aac46a3f9d_c.jpg,dandelion,[0 0 0 ... 0 0 0]
514060189_a51a70bec1_c.jpg,dandelion,[13 24  8 ...  8  7  3]
514794329_3581bf4fb8_c.jpg,dandelion,[27 45 12 ...  8 15  8]
5152422755_1d9eccd34e_c.jpg,dandelion,[55 52 47 ... 54 60 50]
5177351886_f83d340e53_c.jpg,dandelion,[123 117  94 ...  75  56  41]
517865466_2bd41ad3f6_c.jpg,dandelion,[144 239  87 ...  80 103  37]
522294877_f2145e398c_c.jpg,dandelion,[44 76 35 ... 30 66 26]
5227298913_aa52886cb9_c.jpg,dandelion,[ 2 31 21 ...  2 41 29]
5233540525_d7cc8aa58a_c.jpg,dandelion,[113 110  91 ...  33  29  27]
523434654_fb08998912_c.jpg,dandelion,[127 118  61 ... 150 150  87]
5248358771_4e474869fd_c.jpg,dandelion,[116 173  78 ... 242 243 238]
527822813_7a1c4aea97_c.jpg,dandelion,[ 14  16  11 ...  65 115  35]
5297367288_e38fb687ab_c.jpg,dandelion,[29 34 12 ... 15 27  8]
5322874020_28b5c70205_c.jpg,dandelion,[131 153 191 ...  17  36  16]
5351259523_f7791979ab_c.jpg,dandelion,[49 60 20 ... 32 41 16]
536109233_739730a6f4_c.jpg,dandelion,[0 5 1 ... 1 6 0]
5378615533_7d73a52169_c.jpg,dandelion,[42 68 19 ... 37 49 40]
5379196970_9c8c804f62_c.jpg,dandelion,[44 73 40 ... 18 23 14]
5394020968_e51b36906b_c.jpg,dandelion,[32 55  3 ... 14 27 12]
5404063776_33ff9d008e_c.jpg,dandelion,[ 4  4  4 ... 10  8  9]
5408693126_5c975c4fe6_c.jpg,dandelion,[23 50  5 ...  6 22  3]
5415377052_4819136cb0_c.jpg,dandelion,[ 4  7  0 ... 46 58 13]
545337120_8b66990810_c.jpg,dandelion,[182 208 196 ...  63  81  10]
5455428374_b70562e686_c.jpg,dandelion,[ 44  62  20 ... 158 159 154]
5524421146_0eeea38fba_c.jpg,dandelion,[18 18  3 ... 28 14  1]
5545348362_d54cb07412_c.jpg,dandelion,[146 139 119 ...  80  73  64]
5548268418_dfef2a1315_c.jpg,dandelion,[41 65 18 ... 33 35  8]
5564929006_1f9d0043a1_c.jpg,dandelion,[93 88 76 ... 67 69 55]
5583077618_d9f75e104a_c.jpg,dandelion,[117 158 237 ...  43  56  70]
5584963536_650ef3ce3e_c.jpg,dandelion,[ 8 14  4 ...  7 11  0]
5585766844_b193393402_c.jpg,dandelion,[ 7 15  4 ... 30 29 30]
5589864345_b8edab8a33_c.jpg,dandelion,[ 76  76  65 ... 125 138  95]
5594821693_d0b199c3e4_c.jpg,dandelion,[102 106  10 ...  63  75   5]
5603741494_f96dde0254_c.jpg,dandelion,[0 0 0 ... 7 7 7]
5607966636_abcb290aaf_c.jpg,dandelion,[52 78 18 ... 15 18  4]
5613345985_29a537d40b_c.jpg,dandelion,[131 145 119 ... 126 149  95]
5623286326_d88d1a4693_c.jpg,dandelion,[108 111  91 ... 119 129 138]
5627439384_bfa9e39ab8_c.jpg,dandelion,[13 21  1 ...  4 10  0]
5630950024_d97f162f7e_c.jpg,dandelion,[ 66 104  70 ...  24  56  37]
5631069465_00c402b8e8_c.jpg,dandelion,[40 69 15 ... 25 53  4]
5631750477_03ea494e30_c.jpg,dandelion,[58 84 19 ... 23 36 15]
5635124746_b9dd703049_c.jpg,dandelion,[ 57  55  68 ... 146  43   8]
5635186701_c2061703c8_c.jpg,dandelion,[48 81 37 ... 78 93 64]
5645222639_ffffe1082a_c.jpg,dandelion,[ 68 135  30 ...  44 105   1]
5645223395_503138855d_c.jpg,dandelion,[ 64  96  23 ...  51 101  35]
5645785814_7860ffcd57_c.jpg,dandelion,[46 97 19 ... 44 89  8]
5645786018_8f46da441d_c.jpg,dandelion,[116 160 165 ...  81 103  56]
5645886843_a13b85bb7a_c.jpg,dandelion,[35 25 15 ... 25 22  8]
5646071329_46ea3e69fd_c.jpg,dandelion,[58 55 28 ... 81 84 45]
5646071653_6003718349_c.jpg,dandelion,[50 71 30 ... 47 60 17]
5646450232_677f955636_c.jpg,dandelion,[75 67 46 ... 62 51 33]
5646739190_b754fe3d4c_c.jpg,dandelion,[2 2 2 ... 0 0 0]
5648734641_a9e40312f3_c.jpg,dandelion,[127 169 227 ...  84 108  25]
5649818011_2f912fa5ae_c.jpg,dandelion,[ 79  62  32 ... 133 119  64]
5650057889_0b76754ec9_c.jpg,dandelion,[36 46 16 ... 57 59 38]
5650384876_caf895c61b_c.jpg,dandelion,[ 92  74  42 ... 151 126  73]
5650478617_3621919be0_c.jpg,dandelion,[194 211 219 ...  24  37  12]
5650673453_fd182c4672_c.jpg,dandelion,[ 98 106  54 ... 120 146  70]
5651046356_60e78cd226_c.jpg,dandelion,[123 176  93 ...  35  65  21]
5653174846_c310fb7894_c.jpg,dandelion,[17 14  9 ... 34 50 14]
5653319942_bec804d732_c.jpg,dandelion,[53 75 13 ... 24 41  5]
5653859796_a46db5339b_c.jpg,dandelion,[134 141 104 ...  91 114  33]
5653862664_cb280a3279_c.jpg,dandelion,[78 80 66 ... 56 67 11]
5653865908_d9ea373d66_c.jpg,dandelion,[63 62 58 ... 34 44 10]
5653991328_f0fa1fccb7_c.jpg,dandelion,[18 18 18 ... 17 17 17]
5654607777_fd904ca155_c.jpg,dandelion,[24 32 17 ... 45 51 35]
5655570435_9f3b87de24_c.jpg,dandelion,[ 5 11  4 ...  1  5  1]
5660640653_54c5b03a62_c.jpg,dandelion,[ 90 121  80 ...   9  52   5]
5660641273_6322132ec3_c.jpg,dandelion,[28 65  5 ... 12 20  4]
5661207680_e940f7a5c9_c.jpg,dandelion,[202 191 164 ...   6  32   1]
5661210508_46d6aa2b52_c.jpg,dandelion,[  3  33   3 ... 102 137  67]
5661631594_9697e5bf6d_c.jpg,dandelion,[43 45 21 ... 82 87 36]
5663524091_6e784d444b_c.jpg,dandelion,[76 77 79 ... 68 85 38]
5674517802_ce0b4abc08_c.jpg,dandelion,[ 58  91   4 ...  70 100   2]
5675705011_82729927ca_c.jpg,dandelion,[0 0 0 ... 0 0 0]
5676770820_9f902f6a4d_c.jpg,dandelion,[ 26  19   9 ... 135 127  52]
5676986655_f1817c3052_c.jpg,dandelion,[103 203 252 ...  62 120  49]
5677818408_48c3eccfc3_c.jpg,dandelion,[ 93 141  39 ...  68 100  38]
5679142141_d3b136c620_c.jpg,dandelion,[59 86 15 ... 68 83 24]
5680445892_fabd4a3eb4_c.jpg,dandelion,[ 2 34  1 ... 37 65 10]
5681532222_a92dc232b9_c.jpg,dandelion,[56 70 48 ... 56 67  0]
5684654411_b777fd7017_c.jpg,dandelion,[ 58 105  40 ...  49  77  43]
5685470179_1fdecbc9be_c.jpg,dandelion,[115 123  81 ...  99  98  49]
5685470183_8543810bdc_c.jpg,dandelion,[134 136  86 ...  93  87  49]
5685470187_17a1106a07_c.jpg,dandelion,[ 99  99  63 ...  94 106  49]
5685470191_154f3f6cc5_c.jpg,dandelion,[ 99  99  63 ...  94 106  49]
5687383054_017006efa8_c.jpg,dandelion,[  1   1   1 ... 155 138  66]
5687464110_30fe169bc0_c.jpg,dandelion,[10 19  3 ... 26 28  5]
5690212625_faa849a29a_c.jpg,dandelion,[216 223 206 ...  53  59  29]
5690524477_eda54f2f24_c.jpg,dandelion,[141 163 135 ...  31  51  44]
5691766730_ec85c749df_c.jpg,dandelion,[ 1 18  0 ... 19 31  0]
5693386743_f6745712a4_c.jpg,dandelion,[ 20  37   0 ... 191 199 215]
5698634793_3d41562f4c_c.jpg,dandelion,[162 135  18 ...  29  32  15]
